2020
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
"['NYCHA Eliminates Over 178,000 Repair Work Orders from Its Backlog']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-eliminates-over-178000-repair-work-orders-from-its-backlog.page'],"['system', 'housing', 'work', 'repair', 'efficiency', 'lighting', 'public', 'fund', 'use', 'goal', 'provide', 'service', 'better', 'improve', 'reduction', 'performance', 'announced', 'plan', 'initiative', 'emergency', 'management', 'release', 'process', 'roof', 'residents', 'completed', 'available', 'eliminating', 'improved', 'progress', 'achieve', 'planning']",[],[],"{'2013', '2023', '2012'}",[],0.33818069306930687
['NYCHA Invests $4 Million in Capital Improvements and Repairs'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-invests-four-million-in-capital-improvements-and-repairs.page'],"['building', 'program', 'project', 'housing', 'development', 'work', 'repair', 'percent', 'capital', 'public', 'quality', 'replacement', 'use', 'service', 'gas', 'funding', 'investment', 'plan', 'annual', 'interior', 'department', 'management', 'complete', 'buildings', 'release', 'process', 'agency', 'huds', 'hud', 'living', 'developments', 'residents', 'available', 'urban', 'design', 'preserve', 'upgrades', 'opposed', 'current', 'planning', 'spending', 'environment']",[],[],"{'2013', '2023'}",['grant'],0.6398514851485143
['NYCHA Joins Partners to Celebrate Bronx Senior Development Groundbreaking'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-hud-hpd-hdc-join-met-council-arker-companies.page'],"['energy', 'building', 'program', 'project', 'housing', 'development', 'work', 'cost', 'efficiency', 'percent', 'capital', 'quality', 'fund', 'use', 'working', 'provide', 'service', 'funding', 'commitment', 'performance', 'power', 'plan', 'annual', 'initiative', 'unit', 'department', 'sustainable', 'dollar', 'team', 'island', 'construction', 'buildings', 'financing', 'release', 'partnership', 'multifamily', 'commissioner', 'reducing', 'process', 'agency', 'administration', 'helping', 'huds', 'hud', 'living', 'developments', 'residents', 'grant', 'serve', 'significantly', 'vital', 'urban', 'publicprivate', 'build', 'vulnerable', 'outreach', 'preserve', 'financed', 'innovative', 'environment']",[],[],"{'2012', '2014', '2013', '2023', '2000', '2003'}",['grant'],2.2571163366336626
"['NYCHA, Congresswoman Velázquez and Councilwoman González Announce Relocation Site for Red Hook Senior Citizens Program']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-announces-red-hook-senior-program-relocation-site.page'],"['program', 'housing', 'water', 'capital', 'fund', 'use', 'provide', 'service', 'funding', 'center', 'health', 'temporary', 'site', 'department', 'complete', 'release', 'street', 'process', 'equipment', 'serve', 'available', 'superstorm', 'outreach', 'fixture']",[],[],"{'2013', '2023', '2012'}",[],0.32301980198019803
['NYCHA Launches OpportunityNYCHA.org to Connect Residents to Critical Services'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-launches-new-website-to-connect-residents-to-critical-services.page'],"['resident', 'program', 'system', 'housing', 'development', 'reduce', 'sustainability', 'public', 'use', 'working', 'service', 'neighborhood', 'plan', 'site', 'release', 'developments', 'residents', 'serve', 'available', 'outlined']",[],[],"{'2013', '2023'}",[],0.33137376237623756
['NYCHA Joins Assemblyman Michael Cusick and Noted Trainer Teddy Atlas to Announce Opening of Boxing Gym for Youth at Berry Houses'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-announces-berry-houses-boxing-gym-opening.page'],"['program', 'housing', 'houses', 'reduce', 'use', 'provide', 'service', 'commitment', 'center', 'site', 'island', 'district', 'release', 'future', 'serve']",[],[],"{'2013', '2023', '2012'}","['berry', 'brown']",0.45389851485148497
['Forest Houses Residents to Help Build New Art Monument'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-forest-houses-residents-to-help-build-new-art-monument.page'],"['building', 'resident', 'program', 'project', 'housing', 'houses', 'work', 'public', 'use', 'service', 'neighborhood', 'summer', 'team', 'complete', 'release', 'process', 'association', 'residents', 'available', 'build']",[],[],"{'1983', '1937', '2002', '1999', '2013', '2023', '2000', '1926', '1957', '1978'}","['amsterdam', 'brown', 'forest', 'morrisania']",0.512066831683168
"['NYCHA Eliminates Nearly 149,000 Repair Work Orders from Its Backlog']",['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-eliminates-149000-repair-work-orders-from-its-backlog.page'],"['system', 'housing', 'heat', 'work', 'repair', 'efficiency', 'fund', 'use', 'goal', 'provide', 'service', 'improve', 'reduction', 'performance', 'announced', 'plan', 'boilers', 'initiative', 'emergency', 'winter', 'management', 'release', 'issue', 'process', 'roof', 'residents', 'recent', 'significantly', 'available', 'eliminating', 'improved', 'hurricane', 'progress', 'mobile', 'report', 'achieve', 'planning']",[],[],"{'2013', '2023', '2012'}",[],0.43935643564356425
['New York City Council Member Stephen Levin and NYCHA Announce CCTV Camera Installation Complete at Williams Plaza'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-completes-williams-plaza-cctv-camera-installation.page'],"['building', 'resident', 'program', 'upgrade', 'housing', 'development', 'work', 'reduce', 'capital', 'public', 'quality', 'use', 'working', 'provide', 'service', 'funding', 'center', 'announced', 'power', 'plan', 'step', 'control', 'complete', 'installed', 'plaza', 'buildings', 'release', 'street', 'installation', 'infrastructure', 'equipment', 'helping', 'association', 'developments', 'residents', 'completed']",[],[],"{'2013', '2023', '1997'}",[],0.4755569306930691
['New York City Council Member Melissa Mark-Viverito and NYCHA Announce CCTV Camera Installation Complete at Taft Houses'],['https://www1.nyc.gov/site/nycha/about/press/pr-2013/nycha-completes-taft-houses-cctv-camera-installation.page'],"['building', 'resident', 'program', 'system', 'housing', 'houses', 'development', 'work', 'capital', 'public', 'quality', 'use', 'working', 'provide', 'service', 'improve', 'improvement', 'funding', 'announced', 'plan', 'control', 'complete', 'installed', 'buildings', 'contribute', 'release', 'street', 'installation', 'equipment', 'association', 'developments', 'residents', 'completed', 'serve', 'vital', 'preventing']",[],[],"{'2013', '2023', '1997'}",['smith'],0.7484529702970293
2012
Article Name,Article URL,Keywords,Start Date,End Date,All Dates,Buildings,Scores
['NYCHA Development Hurricane Sandy Progress Report (Dec. 14)'],['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-hurricane-sandy-progress-report.page'],"['housing', 'water', 'heat', 'work', 'repair', 'hot', 'use', 'provide', 'service', 'center', 'neighborhood', 'power', 'electricity', 'emergency', 'temporary', 'unit', 'department', 'complete', 'buildings', 'release', 'standard', 'hud', 'developments', 'residents', 'storm', 'hurricane', 'progress', 'report']",[],[],"{'2013', '2023', '2012'}",[],0.3765470297029702
['The New York City Housing Authority Receives a $7.1 Million Grant from the U.S. Department of Labor to Provide Nearly 400 Post-Sandy Recovery Jobs'],['https://www1.nyc.gov/site/nycha/about/press/pr-2012/hurricane-recovery-jobs-at-nycha.page'],"['resident', 'program', 'system', 'housing', 'work', 'sustainability', 'public', 'use', 'working', 'provide', 'service', 'funding', 'center', 'emergency', 'temporary', 'clean', 'department', 'control', 'island', 'release', 'partnership', 'recovery', 'commissioner', 'process', 'helping', 'impact', 'living', 'developments', 'residents', 'grant', 'available', 'hurricane', 'outreach', 'environment']",[],[],"{'2023', '2012'}","['coney island', 'grant']",0.402227722772277
['The New York City Housing Authority Extends Housing Court and Eviction Moratorium to February'],['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-extends-eviction-moratorium.page'],"['housing', 'use', 'service', 'announced', 'management', 'release', 'living', 'developments', 'residents', 'hurricane']",[],[],"{'2013', '2023', '2012'}",['grant'],0.16584158415841585
['NYCHA Housing Court and Eviction Moratorium'],['https://www1.nyc.gov/site/nycha/about/press/pr-2012/housing-court-and-eviction-moratorium-11-23-12.page'],"['housing', 'use', 'service', 'management', 'release', 'living', 'developments', 'residents', 'hurricane']",[],[],"{'2013', '2023', '2012'}",[],0.07951732673267328
['The New York City Housing Authority Continues Restoration and Remediation Efforts in Housing Developments Impacted by Hurricane Sandy'],['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-continues-restoration-and-remediation-efforts-in-housing-developments.page'],"['building', 'housing', 'water', 'heat', 'work', 'repair', 'hot', 'public', 'use', 'goal', 'working', 'provide', 'service', 'improve', 'center', 'neighborhood', 'plan', 'electricity', 'temporary', 'clean', 'unit', 'phase', 'island', 'management', 'buildings', 'release', 'recovery', 'living', 'developments', 'residents', 'storm', 'damaged', 'hurricane', 'environment']",[],[],"{'2023', '2012'}",['coney island'],0.43719059405940564
"['NYCHA Has Restored Heat, Hot Water and Power to 100% of Its Buildings Affected by Hurricane Sandy']",['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-has-restored-heat-hot-water-power-to--buildings-affected-by-sandy.page'],"['resident', 'heating', 'housing', 'water', 'heat', 'percent', 'hot', 'public', 'use', 'working', 'provide', 'service', 'center', 'power', 'boilers', 'electricity', 'electrical', 'temporary', 'installed', 'buildings', 'release', 'utility', 'distribution', 'equipment', 'residents', 'storm', 'hurricane']",[],[],"{'2023', '2012'}",[],0.5801361386138607
['NYCHA Has Restored Power to 100% of Its Buildings Affected by Hurricane Sandy'],['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-has-restored-power-to-buildings-affected-by-hurricane-sandy.page'],"['resident', 'heating', 'housing', 'water', 'heat', 'houses', 'work', 'percent', 'hot', 'public', 'use', 'working', 'service', 'improve', 'replace', 'power', 'health', 'boilers', 'electricity', 'electrical', 'temporary', 'clean', 'island', 'installed', 'buildings', 'release', 'utility', 'gardens', 'equipment', 'developments', 'residents', 'completed', 'storm', 'damaged', 'hurricane']",[],[],"{'2023', '2012'}","['coney island', 'red hook east', 'red hook west', 'redfern', 'surfside gardens']",0.7001856435643559
"['NYCHA, New York State Senator Sampson, Assemblyman Maisel Announce CCTV Camera Installation at Bayview Houses']",['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-announces-cctv-camera-installation-complete-at-bayview-houses.page'],"['building', 'resident', 'program', 'housing', 'houses', 'development', 'work', 'capital', 'public', 'quality', 'use', 'working', 'provide', 'service', 'funding', 'announced', 'plan', 'control', 'complete', 'installed', 'buildings', 'release', 'street', 'installation', 'equipment', 'association', 'developments', 'residents', 'completed']",[],[],"{'2012', '1956', '1997', '2013', '2023'}",[],0.6191212871287126
['NYCHA & New York State Senator Thomas K. Duane Announce CCTV Camera Installation Complete at Amsterdam Houses'],['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-announces-cctv-camera-installation-complete-at-amsterdam-houses.page'],"['building', 'resident', 'program', 'project', 'housing', 'houses', 'development', 'work', 'cost', 'capital', 'public', 'quality', 'fund', 'use', 'working', 'provide', 'service', 'funding', 'announced', 'plan', 'control', 'complete', 'installed', 'buildings', 'release', 'measure', 'street', 'installation', 'equipment', 'protection', 'association', 'developments', 'residents', 'completed', 'happy', 'safer', 'precious']",[],[],"{'2013', '2023', '2012', '1997'}","['amsterdam', 'amsterdam addition', 'lincoln']",0.7800123762376233
['NYCHA Chairman Rhea and HPD Commissioner Wambua Announce Team Chosen for Redevelopment of Randolph Houses in Central Harlem'],['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-chairman-rhea-and-hpd-commissioner-wambua-announce-team-chosen.page'],"['energy', 'building', 'resident', 'program', 'project', 'housing', 'houses', 'development', 'work', 'efficiency', 'percent', 'capital', 'public', 'quality', 'fund', 'use', 'working', 'provide', 'service', 'funding', 'commitment', 'performance', 'center', 'neighborhood', 'announced', 'plan', 'annual', 'initiative', 'emergency', 'department', 'step', 'sustainable', 'dollar', 'phase', 'team', 'island', 'management', 'construction', 'buildings', 'release', 'green', 'partnership', 'street', 'multifamily', 'commissioner', 'agency', 'standard', 'association', 'hud', 'living', 'developments', 'residents', 'completed', 'urban', 'outreach', 'preserve', 'financed', 'innovative', 'car', 'current', 'environment']",[],[],"{'1970', '2012', '2014', '2023', '1987', '1979', '1990', '2005'}",['washington'],2.131806930693069
['NYCHA Begins $69 Million in Capital Improvements and Renovations'],['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-begins-69-million-in-capital-improvements-and-renovations.page'],"['resident', 'program', 'boiler', 'heating', 'housing', 'development', 'work', 'repair', 'percent', 'capital', 'public', 'quality', 'fund', 'replacement', 'use', 'service', 'better', 'improve', 'funding', 'plan', 'annual', 'interior', 'brickwork', 'department', 'management', 'construction', 'complete', 'buildings', 'financing', 'release', 'process', 'roof', 'agency', 'association', 'huds', 'hud', 'living', 'developments', 'residents', 'proposal', 'available', 'improved', 'urban', 'design', 'preserve', 'upgrades', 'outlined', 'opposed', 'mandated', 'current', 'planning', 'spending', 'environment']",[],[],"{'2013', '2023', '2012'}",['grant'],0.6649133663366329
"['NYCHA Recieves $300,000 Planning Grant to Lead Revitalization Efforts in Bronx Public Housing Community']",['https://www1.nyc.gov/site/nycha/about/press/pr-2012/nycha-receives-planning-grant-to-lead-revitalization-efforts-in-bronx.page'],"['resident', 'program', 'housing', 'houses', 'development', 'work', 'public', 'quality', 'use', 'service', 'better', 'improve', 'improvement', 'funding', 'center', 'neighborhood', 'announced', 'health', 'plan', 'initiative', 'site', 'department', 'sustainable', 'district', 'buildings', 'financing', 'release', 'effect', 'process', 'infrastructure', 'association', 'deliver', 'huds', 'hud', 'living', 'developments', 'residents', 'generation', 'grant', 'completed', 'urban', 'invest', 'build', 'preserve', 'innovative', 'planning', 'environment']",[],[],"{'2023', '2012'}","['grant', 'johnson', 'mott haven', 'white']",0.8728341584158407
